id_evenement,date_heure,ville,zone,id_utilisateur,id_appareil,type_vehicule,energie,station_depart,station_arrivee,distance_km,duree_min,temperature,pluie,pm10,volume_trafic,montant_paiement,moyen_paiement,nom_utilisateur,age,abonnement,genre,risque_accident
924,2025-10-13 19:40,Paris,Ouest,45,APP-4614,Velo,Humaine,19,25,8.52,17,2.5,1,24,252,4.62,Mobile,Alice,27,Gratuit,femme,3
925,2025-10-13 20:00,Paris,Centre,117,APP-4800,Velo,Electrique,30,45,11.87,8,2.8,1,21,151,3.84,Mobile,Alice,27,Gratuit,homme,3
926,2025-10-13 20:20,Paris,Nord,210,APP-2095,Bus,Humaine,11,36,10.72,21,1.8,1,21,181,4.31,Mobile,Alice,30,Premium,femme,3
927,2025-10-13 20:40,Paris,Ouest,133,APP-2101,Velo,Electrique,26,20,9.81,15,2.6,0,18,149,4.03,Mobile,Leo,26,Premium,homme,2
928,2025-10-13 21:00,Paris,Sud,159,APP-2460,Trottinette,Diesel,8,5,1.82,14,2.2,0,21,187,2.05,Mobile,Alice,34,Gratuit,femme,4
929,2025-10-13 21:20,Paris,Centre,185,APP-9590,Voiture,Diesel,22,33,6.24,17,2.2,0,22,164,3.15,Mobile,Marc,22,Gratuit,homme,1
930,2025-10-13 21:40,Paris,Est,101,APP-3158,Trottinette,Humaine,41,5,7.24,9,1.3,0,22,163,1.5,Mobile,Alice,18,Gratuit,femme,3
931,2025-10-13 22:00,Paris,Ouest,33,APP-3217,Velo,Electrique,22,46,1.48,7,2.0,0,18,104,3.99,Carte,Leo,38,Gratuit,homme,3
932,2025-10-13 22:20,Paris,Centre,206,APP-4545,Velo,Electrique,15,56,1.01,13,1.7,1,18,181,5.49,Carte,Alice,48,Premium,femme,3
933,2025-10-13 22:40,Paris,Nord,21,APP-6786,Bus,Humaine,34,23,8.79,10,2.0,1,20,208,3.2,Carte,Nina,20,Gratuit,homme,4
934,2025-10-13 23:00,Paris,Ouest,155,APP-6951,Velo,Humaine,60,8,0.63,12,2.4,1,22,220,3.76,Mobile,Hugo,63,Gratuit,femme,4
935,2025-10-13 23:20,Paris,Nord,43,APP-4866,Bus,Electrique,34,43,8.78,8,2.2,1,20,146,2.28,Carte,Sofia,23,Gratuit,homme,3
936,2025-10-13 23:40,Paris,Ouest,6,APP-1864,Velo,Humaine,51,18,4.76,12,2.4,1,21,203,2.76,Carte,Nina,31,Gratuit,femme,2
937,2025-10-14 00:00,Paris,Est,119,APP-5668,Voiture,Humaine,22,59,4.75,13,2.8,0,19,141,4.03,Mobile,Hugo,18,Standard,homme,4
938,2025-10-14 00:20,Paris,Centre,214,APP-3320,Bus,Diesel,11,21,3.54,3,2.2,1,20,146,5.56,Carte,Leo,21,Premium,femme,3
939,2025-10-14 00:40,Paris,Centre,140,APP-5991,Bus,Diesel,26,39,1.47,7,1.3,1,20,135,1.23,Carte,Nina,40,Gratuit,homme,4
940,2025-10-14 01:00,Paris,Ouest,231,APP-7204,Velo,Diesel,8,25,6.86,15,3.1,0,16,148,5.98,Carte,Nina,27,Premium,femme,2
941,2025-10-14 01:20,Paris,Sud,122,APP-1360,Voiture,Humaine,1,3,0.43,8,2.2,0,18,150,5.59,Mobile,Sofia,33,Premium,homme,4
942,2025-10-14 01:40,Paris,Est,128,APP-5985,Bus,Electrique,39,1,0.42,21,2.2,1,19,164,3.59,Carte,Leo,19,Standard,femme,4
943,2025-10-14 02:00,Paris,Est,45,APP-9476,Bus,Electrique,17,21,3.23,8,2.9,1,18,179,3.31,Mobile,Alice,27,Gratuit,homme,1
944,2025-10-14 02:20,Paris,Ouest,100,APP-6099,Trottinette,Humaine,22,21,8.78,3,3.0,0,18,164,4.62,Mobile,Nina,18,Premium,femme,1
945,2025-10-14 02:40,Paris,Sud,4,APP-4582,Voiture,Electrique,52,28,1.42,19,2.8,1,23,170,3.63,Carte,Lucas,19,Gratuit,homme,1
946,2025-10-14 03:00,Paris,Nord,173,APP-3420,Voiture,Diesel,51,53,9.15,3,1.6,0,23,210,3.13,Mobile,Sofia,18,Gratuit,femme,4
947,2025-10-14 03:20,Paris,Nord,36,APP-9267,Bus,Humaine,57,46,10.14,6,2.3,1,19,160,1.39,Carte,Alice,26,Gratuit,homme,3
948,2025-10-14 03:40,Paris,Sud,172,APP-1692,Velo,Electrique,19,21,2.39,24,2.5,0,21,151,5.95,Mobile,Leo,25,Premium,femme,1
949,2025-10-14 04:00,Paris,Centre,202,APP-8294,Voiture,Diesel,17,18,0.54,14,2.3,0,15,133,5.6,Carte,Lucas,23,Gratuit,homme,4
950,2025-10-14 04:20,Paris,Est,94,APP-4259,Velo,Electrique,55,11,8.42,6,2.2,1,19,188,1.57,Carte,Alice,18,Gratuit,femme,4
951,2025-10-14 04:40,Paris,Nord,7,APP-4614,Bus,Diesel,29,19,7.59,15,2.6,1,18,116,4.99,Carte,Hugo,63,Standard,homme,4
952,2025-10-14 05:00,Paris,Centre,222,APP-6365,Voiture,Electrique,18,53,0.54,21,2.9,1,19,159,4.53,Carte,Alice,31,Premium,femme,1
953,2025-10-14 05:20,Paris,Nord,54,APP-5839,Bus,Humaine,25,36,8.21,13,2.3,1,20,148,4.88,Carte,Emma,25,Gratuit,homme,3
954,2025-10-14 05:40,Paris,Nord,158,APP-8478,Trottinette,Electrique,50,14,3.41,20,3.0,1,19,143,2.6,Mobile,Emma,24,Gratuit,femme,3
955,2025-10-14 06:00,Paris,Nord,113,APP-7737,Velo,Diesel,52,14,11.44,14,2.0,1,21,138,1.55,Carte,Lucas,20,Gratuit,homme,2
956,2025-10-14 06:20,Paris,Centre,134,APP-4571,Trottinette,Humaine,23,29,1.95,21,1.7,1,21,164,4.83,Carte,Nina,63,Gratuit,femme,1
957,2025-10-14 06:40,Paris,Est,191,APP-5726,Velo,Diesel,30,18,7.95,29,2.0,1,20,201,2.94,Carte,Lucas,20,Standard,homme,3
958,2025-10-14 07:00,Paris,Est,195,APP-9089,Trottinette,Electrique,58,24,9.35,13,2.4,0,22,226,5.8,Mobile,Sofia,34,Premium,femme,3
959,2025-10-14 07:20,Paris,Est,129,APP-1192,Voiture,Diesel,33,31,11.57,10,2.0,0,24,277,5.11,Mobile,Marc,48,Gratuit,homme,2
960,2025-10-14 07:40,Paris,Sud,158,APP-1003,Trottinette,Humaine,25,32,7.28,20,1.6,1,24,260,4.93,Carte,Emma,24,Gratuit,femme,3
961,2025-10-14 08:00,Paris,Est,79,APP-5607,Bus,Humaine,14,59,11.05,19,1.4,0,29,292,5.44,Mobile,Nina,20,Gratuit,homme,1
962,2025-10-14 08:20,Paris,Centre,20,APP-7949,Trottinette,Humaine,34,13,5.91,3,2.3,1,26,294,2.6,Mobile,Lucas,65,Gratuit,femme,4
963,2025-10-14 08:40,Paris,Est,35,APP-3609,Trottinette,Humaine,26,55,5.11,14,2.6,1,20,230,3.56,Mobile,Sofia,22,Gratuit,homme,2
964,2025-10-14 09:00,Paris,Sud,186,APP-5847,Bus,Electrique,22,10,9.09,11,1.8,1,28,280,3.49,Carte,Marc,24,Gratuit,femme,4
965,2025-10-14 09:20,Paris,Ouest,125,APP-2523,Voiture,Humaine,12,35,9.72,18,2.2,1,23,254,3.01,Carte,Emma,19,Gratuit,homme,4
966,2025-10-14 09:40,Paris,Ouest,167,APP-8680,Velo,Electrique,58,12,3.91,12,1.3,0,23,269,1.9,Mobile,Sofia,31,Gratuit,femme,1
967,2025-10-14 10:00,Paris,Nord,24,APP-2499,Velo,Humaine,24,23,3.66,8,1.7,1,24,211,1.83,Mobile,Nina,28,Standard,homme,3
968,2025-10-14 10:20,Paris,Sud,37,APP-3675,Bus,Electrique,16,12,4.19,18,1.8,0,20,221,3.86,Mobile,Emma,43,Standard,femme,3
969,2025-10-14 10:40,Paris,Est,114,APP-7755,Voiture,Humaine,34,14,2.98,13,2.9,0,21,182,3.26,Mobile,Hugo,18,Premium,homme,2
970,2025-10-14 11:00,Paris,Sud,137,APP-3201,Bus,Electrique,40,48,2.34,10,3.0,0,18,89,5.11,Carte,Marc,31,Standard,femme,4
971,2025-10-14 11:20,Paris,Centre,121,APP-2750,Trottinette,Humaine,14,52,9.15,9,3.1,1,23,194,2.29,Carte,Lucas,19,Premium,homme,2
972,2025-10-14 11:40,Paris,Nord,220,APP-5979,Voiture,Diesel,4,58,10.38,15,1.7,0,20,159,3.3,Mobile,Hugo,29,Premium,femme,4
973,2025-10-14 12:00,Paris,Ouest,81,APP-9801,Trottinette,Diesel,34,49,4.62,16,1.5,1,18,166,3.16,Carte,Emma,24,Premium,homme,2
974,2025-10-14 12:20,Paris,Est,73,APP-6592,Bus,Electrique,7,35,1.9,13,2.3,0,15,102,4.98,Carte,Emma,53,Gratuit,femme,2
975,2025-10-14 12:40,Paris,Est,29,APP-8323,Bus,Electrique,31,56,2.82,18,2.8,1,19,197,1.44,Mobile,Emma,21,Gratuit,homme,3
976,2025-10-14 13:00,Paris,Ouest,127,APP-4885,Voiture,Diesel,45,8,0.53,17,1.9,1,19,168,5.91,Mobile,Hugo,20,Premium,femme,2
977,2025-10-14 13:20,Paris,Est,27,APP-3353,Velo,Diesel,29,33,3.68,10,3.0,0,17,158,5.56,Carte,Alice,32,Standard,homme,3
978,2025-10-14 13:40,Paris,Est,155,APP-4170,Velo,Humaine,8,42,8.65,3,2.1,1,22,167,4.7,Carte,Hugo,63,Gratuit,femme,4
979,2025-10-14 14:00,Paris,Centre,102,APP-5182,Bus,Humaine,2,16,8.37,12,2.4,1,18,79,1.92,Mobile,Leo,46,Gratuit,homme,4
980,2025-10-14 14:20,Paris,Nord,215,APP-9830,Voiture,Electrique,34,45,8.91,4,2.6,0,23,173,3.35,Mobile,Alice,27,Premium,femme,1
981,2025-10-14 14:40,Paris,Centre,194,APP-7327,Velo,Electrique,50,30,9.94,17,3.0,1,20,143,2.35,Mobile,Leo,29,Standard,homme,3
982,2025-10-14 15:00,Paris,Centre,95,APP-7259,Trottinette,Humaine,36,33,5.32,24,3.1,1,19,147,3.48,Carte,Sofia,24,Premium,femme,3
983,2025-10-14 15:20,Paris,Sud,182,APP-2266,Bus,Humaine,42,3,6.29,21,1.2,1,14,106,3.42,Mobile,Leo,30,Gratuit,homme,2
984,2025-10-14 15:40,Paris,Ouest,11,APP-5809,Velo,Diesel,58,21,7.75,8,3.2,1,22,187,2.87,Mobile,Leo,21,Gratuit,femme,3
985,2025-10-14 16:00,Paris,Nord,122,APP-6825,Trottinette,Electrique,32,59,6.03,4,2.0,1,29,327,3.7,Mobile,Sofia,33,Premium,homme,4
986,2025-10-14 16:20,Paris,Centre,29,APP-2719,Trottinette,Diesel,30,51,7.36,7,1.4,1,27,285,4.19,Mobile,Emma,21,Gratuit,femme,3
987,2025-10-14 16:40,Paris,Est,56,APP-9609,Trottinette,Humaine,43,14,5.26,11,1.3,1,27,278,2.57,Carte,Alice,18,Premium,homme,1
988,2025-10-14 17:00,Paris,Ouest,232,APP-6867,Bus,Humaine,14,40,0.41,14,2.4,1,25,288,5.72,Mobile,Leo,26,Standard,femme,3
989,2025-10-14 17:20,Paris,Sud,40,APP-6069,Bus,Electrique,33,18,3.09,16,2.5,1,23,255,1.8,Mobile,Nina,39,Premium,homme,1
990,2025-10-14 17:40,Paris,Ouest,222,APP-3237,Bus,Diesel,5,32,5.21,21,3.1,0,22,217,4.17,Mobile,Alice,31,Premium,femme,3
991,2025-10-14 18:00,Paris,Est,131,APP-5552,Trottinette,Electrique,24,35,11.95,16,1.4,0,23,250,5.9,Carte,Hugo,29,Gratuit,homme,3
992,2025-10-14 18:20,Paris,Ouest,54,APP-9713,Trottinette,Humaine,34,50,3.83,22,1.8,1,27,247,3.86,Carte,Emma,25,Gratuit,femme,3
993,2025-10-14 18:40,Paris,Sud,221,APP-3712,Bus,Humaine,52,40,9.58,8,3.2,0,25,246,4.38,Carte,Alice,41,Gratuit,homme,2
994,2025-10-14 19:00,Paris,Sud,4,APP-9054,Voiture,Diesel,11,58,4.0,3,2.1,1,26,281,3.19,Mobile,Lucas,19,Gratuit,femme,1
995,2025-10-14 19:20,Paris,Centre,140,APP-1963,Velo,Diesel,24,28,8.98,11,2.5,1,23,253,1.85,Carte,Nina,40,Gratuit,homme,2
996,2025-10-14 19:40,Paris,Centre,230,APP-3032,Trottinette,Diesel,20,34,0.73,6,2.1,0,26,241,3.43,Carte,Hugo,23,Gratuit,femme,2
997,2025-10-14 20:00,Paris,Est,153,APP-3623,Bus,Humaine,39,18,3.44,6,1.2,1,24,205,5.33,Mobile,Leo,24,Premium,homme,1
998,2025-10-14 20:20,Paris,Nord,239,APP-5586,Trottinette,Diesel,7,9,11.42,16,2.9,1,19,198,2.81,Carte,Marc,27,Gratuit,femme,1
999,2025-10-14 20:40,Paris,Ouest,242,APP-1887,Bus,Diesel,38,52,5.65,4,2.5,1,20,129,4.81,Carte,Alice,20,Premium,homme,1
1000,2025-10-14 21:00,Paris,Est,44,APP-2634,Voiture,Humaine,6,24,8.24,3,3.2,1,18,163,4.27,Mobile,Marc,19,Gratuit,femme,4
1001,2025-10-14 21:20,Paris,Centre,28,APP-7485,Velo,Diesel,60,33,2.11,17,2.3,0,18,159,5.99,Carte,Leo,31,Gratuit,homme,1
1002,2025-10-14 21:40,Paris,Est,186,APP-2969,Velo,Electrique,46,59,4.93,14,2.3,0,24,189,4.2,Mobile,Marc,24,Gratuit,femme,4
1003,2025-10-14 22:00,Paris,Centre,171,APP-1910,Trottinette,Electrique,17,21,1.5,17,2.7,0,22,160,5.15,Mobile,Lucas,35,Standard,homme,1
1004,2025-10-14 22:20,Paris,Ouest,20,APP-9938,Velo,Electrique,21,55,4.26,10,2.0,1,22,173,2.34,Carte,Lucas,65,Gratuit,femme,3
1005,2025-10-14 22:40,Paris,Est,129,APP-7417,Voiture,Diesel,53,58,2.55,9,2.8,0,19,113,5.94,Carte,Marc,48,Gratuit,homme,3
1006,2025-10-14 23:00,Paris,Est,83,APP-4254,Bus,Electrique,21,32,3.42,17,3.2,1,23,194,4.54,Carte,Emma,29,Standard,femme,1
1007,2025-10-14 23:20,Paris,Sud,93,APP-6516,Bus,Diesel,32,4,6.12,15,1.6,1,20,155,5.61,Carte,Leo,25,Standard,homme,4
1008,2025-10-14 23:40,Paris,Sud,48,APP-4532,Voiture,Electrique,57,47,2.28,6,2.3,0,22,166,1.96,Carte,Lucas,41,Premium,femme,3
1009,2025-10-15 00:00,Paris,Nord,65,APP-2974,Voiture,Diesel,58,57,10.06,15,3.3,1,16,108,3.04,Mobile,Alice,38,Gratuit,homme,2
1010,2025-10-15 00:20,Paris,Ouest,73,APP-2462,Velo,Humaine,20,25,3.55,6,2.5,1,21,164,2.04,Mobile,Emma,53,Gratuit,femme,3
1011,2025-10-15 00:40,Paris,Ouest,60,APP-9788,Voiture,Electrique,60,34,9.1,5,2.0,1,21,185,4.03,Mobile,Nina,26,Standard,homme,1
1012,2025-10-15 01:00,Paris,Est,9,APP-9010,Velo,Diesel,11,35,10.26,13,2.7,1,18,152,2.38,Mobile,Marc,38,Standard,femme,3
1013,2025-10-15 01:20,Paris,Nord,136,APP-8105,Bus,Diesel,35,55,2.28,15,3.2,0,24,205,2.58,Carte,Nina,52,Gratuit,homme,4
1014,2025-10-15 01:40,Paris,Ouest,127,APP-8151,Trottinette,Electrique,25,10,1.82,11,3.3,1,21,134,4.82,Carte,Hugo,20,Premium,femme,2
1015,2025-10-15 02:00,Paris,Nord,146,APP-2828,Bus,Humaine,47,34,1.91,14,2.4,1,23,191,2.84,Mobile,Alice,18,Gratuit,homme,4
1016,2025-10-15 02:20,Paris,Est,128,APP-7507,Bus,Diesel,56,54,9.9,8,2.2,1,20,132,4.31,Mobile,Leo,19,Standard,femme,2
1017,2025-10-15 02:40,Paris,Sud,245,APP-2539,Velo,Diesel,42,57,2.46,17,2.0,0,19,196,4.79,Carte,Alice,18,Standard,homme,2
1018,2025-10-15 03:00,Paris,Nord,223,APP-5363,Bus,Electrique,9,58,10.39,18,1.5,1,20,188,1.83,Mobile,Alice,32,Gratuit,femme,3
1019,2025-10-15 03:20,Paris,Nord,127,APP-2576,Voiture,Humaine,56,23,7.33,25,2.2,0,20,196,4.78,Carte,Hugo,20,Premium,homme,2
1020,2025-10-15 03:40,Paris,Ouest,172,APP-9259,Voiture,Humaine,14,51,5.7,16,1.6,0,16,138,2.2,Carte,Leo,25,Premium,femme,4
1021,2025-10-15 04:00,Paris,Sud,1,APP-3064,Velo,Diesel,31,2,3.16,24,1.9,1,19,129,3.71,Mobile,Alice,29,Gratuit,homme,2
1022,2025-10-15 04:20,Paris,Centre,159,APP-6426,Trottinette,Humaine,5,12,6.37,25,2.6,1,21,195,5.46,Mobile,Alice,34,Gratuit,femme,1
1023,2025-10-15 04:40,Paris,Nord,214,APP-6187,Trottinette,Diesel,1,16,5.78,25,1.9,0,21,184,4.69,Mobile,Leo,21,Premium,homme,3
1024,2025-10-15 05:00,Paris,Ouest,141,APP-5925,Velo,Diesel,18,33,1.92,10,3.0,0,21,194,3.03,Carte,Leo,23,Standard,femme,4
1025,2025-10-15 05:20,Paris,Ouest,26,APP-5828,Voiture,Electrique,42,7,9.8,30,1.6,0,15,125,4.33,Mobile,Hugo,42,Gratuit,homme,1
1026,2025-10-15 05:40,Paris,Nord,94,APP-5185,Trottinette,Humaine,10,51,2.87,21,1.5,1,19,153,5.98,Carte,Alice,18,Gratuit,femme,4
1027,2025-10-15 06:00,Paris,Centre,121,APP-1447,Velo,Diesel,38,18,2.98,13,3.2,1,22,160,2.43,Mobile,Lucas,19,Premium,homme,3
1028,2025-10-15 06:20,Paris,Est,163,APP-7773,Trottinette,Humaine,58,44,11.5,21,2.7,0,21,184,4.01,Carte,Lucas,35,Gratuit,femme,3
1029,2025-10-15 06:40,Paris,Ouest,35,APP-1492,Voiture,Diesel,6,43,1.99,7,3.1,1,17,108,3.2,Mobile,Sofia,22,Gratuit,homme,2
1030,2025-10-15 07:00,Paris,Nord,60,APP-6953,Bus,Humaine,52,14,6.56,19,2.0,1,26,233,5.69,Carte,Nina,26,Standard,femme,1
1031,2025-10-15 07:20,Paris,Nord,119,APP-3226,Voiture,Humaine,46,18,6.61,11,2.7,0,29,307,3.64,Carte,Hugo,18,Standard,homme,3
1032,2025-10-15 07:40,Paris,Centre,189,APP-2283,Trottinette,Electrique,50,60,3.84,8,1.6,1,27,314,1.36,Mobile,Leo,68,Gratuit,femme,1
1033,2025-10-15 08:00,Paris,Sud,171,APP-2830,Voiture,Electrique,39,26,7.13,18,2.6,1,30,317,5.47,Carte,Lucas,35,Standard,homme,3
1034,2025-10-15 08:20,Paris,Nord,142,APP-3871,Trottinette,Humaine,13,10,8.35,22,2.6,1,25,287,1.31,Mobile,Nina,29,Premium,femme,1
1035,2025-10-15 08:40,Paris,Est,37,APP-9606,Voiture,Electrique,60,27,3.0,7,2.5,0,21,231,1.81,Mobile,Emma,43,Standard,homme,1
1036,2025-10-15 09:00,Paris,Ouest,176,APP-1081,Trottinette,Electrique,49,59,2.41,5,1.4,1,23,213,5.79,Mobile,Marc,20,Premium,femme,2
1037,2025-10-15 09:20,Paris,Centre,148,APP-8798,Bus,Humaine,59,37,10.39,20,2.8,1,20,202,4.99,Mobile,Lucas,22,Gratuit,homme,4
1038,2025-10-15 09:40,Paris,Ouest,36,APP-4704,Bus,Diesel,35,30,3.97,22,1.4,1,25,233,2.13,Mobile,Alice,26,Gratuit,femme,3
1039,2025-10-15 10:00,Paris,Centre,109,APP-5056,Voiture,Humaine,48,23,11.85,9,1.8,1,22,156,1.8,Carte,Marc,36,Premium,homme,3
1040,2025-10-15 10:20,Paris,Ouest,97,APP-8679,Trottinette,Humaine,27,15,2.59,13,1.8,1,18,133,4.24,Mobile,Emma,32,Gratuit,femme,4
1041,2025-10-15 10:40,Paris,Centre,111,APP-8784,Trottinette,Humaine,4,11,9.14,14,1.7,1,21,173,4.66,Carte,Sofia,19,Gratuit,homme,1
1042,2025-10-15 11:00,Paris,Sud,235,APP-6587,Voiture,Humaine,11,1,1.01,6,3.1,1,16,143,1.95,Carte,Marc,19,Gratuit,femme,1
1043,2025-10-15 11:20,Paris,Sud,67,APP-7808,Velo,Electrique,28,30,2.05,3,2.9,1,23,193,5.35,Mobile,Alice,65,Premium,homme,4
1044,2025-10-15 11:40,Paris,Nord,61,APP-9075,Velo,Electrique,34,23,5.71,16,2.1,1,17,159,3.47,Carte,Emma,36,Premium,femme,1
1045,2025-10-15 12:00,Paris,Centre,185,APP-8050,Voiture,Humaine,33,40,4.4,7,2.7,0,22,168,5.81,Carte,Marc,22,Gratuit,homme,2
1046,2025-10-15 12:20,Paris,Est,130,APP-6930,Bus,Diesel,4,47,6.88,8,1.9,1,21,206,1.87,Mobile,Alice,30,Standard,femme,2
1047,2025-10-15 12:40,Paris,Nord,184,APP-9314,Velo,Electrique,44,14,9.48,9,1.8,1,21,138,5.34,Mobile,Alice,21,Standard,homme,1
1048,2025-10-15 13:00,Paris,Ouest,59,APP-3669,Trottinette,Electrique,59,2,8.14,12,2.2,1,21,151,2.73,Carte,Alice,41,Gratuit,femme,1
1049,2025-10-15 13:20,Paris,Sud,107,APP-6982,Trottinette,Electrique,33,22,11.26,15,3.0,0,14,112,3.82,Carte,Leo,59,Standard,homme,1
1050,2025-10-15 13:40,Paris,Centre,103,APP-9409,Bus,Electrique,4,6,5.31,5,3.1,1,18,153,2.51,Mobile,Lucas,25,Gratuit,femme,3
1051,2025-10-15 14:00,Paris,Ouest,44,APP-7934,Velo,Diesel,17,3,2.5,13,2.4,0,22,197,2.92,Mobile,Marc,19,Gratuit,homme,2
1052,2025-10-15 14:20,Paris,Nord,142,APP-6767,Voiture,Electrique,28,42,5.19,12,2.9,0,20,136,2.0,Mobile,Nina,29,Premium,femme,1
1053,2025-10-15 14:40,Paris,Est,217,APP-7439,Trottinette,Diesel,48,6,3.41,16,1.6,0,21,162,1.33,Mobile,Nina,46,Standard,homme,4
1054,2025-10-15 15:00,Paris,Nord,199,APP-1684,Bus,Humaine,28,57,7.3,12,1.3,1,19,196,5.4,Carte,Emma,24,Premium,femme,1
1055,2025-10-15 15:20,Paris,Ouest,98,APP-7135,Velo,Humaine,8,60,8.87,19,2.1,1,21,188,3.08,Mobile,Nina,27,Standard,homme,4
1056,2025-10-15 15:40,Paris,Nord,85,APP-1892,Voiture,Humaine,39,34,0.41,23,2.2,0,23,187,4.51,Carte,Emma,28,Gratuit,femme,2
1057,2025-10-15 16:00,Paris,Sud,19,APP-3521,Trottinette,Diesel,26,31,11.56,5,2.4,0,24,250,3.25,Mobile,Alice,30,Gratuit,homme,1
1058,2025-10-15 16:20,Paris,Sud,113,APP-1944,Voiture,Humaine,1,19,11.2,8,1.9,0,29,342,5.72,Mobile,Lucas,20,Gratuit,femme,4
1059,2025-10-15 16:40,Paris,Ouest,148,APP-2348,Bus,Diesel,32,55,8.54,11,1.6,1,29,305,5.15,Mobile,Lucas,22,Gratuit,homme,2
1060,2025-10-15 17:00,Paris,Ouest,182,APP-2643,Voiture,Electrique,25,42,6.45,10,2.3,0,27,293,2.04,Mobile,Leo,30,Gratuit,femme,2
1061,2025-10-15 17:20,Paris,Centre,178,APP-6540,Velo,Humaine,11,53,7.18,11,1.5,1,26,276,1.42,Mobile,Hugo,24,Premium,homme,1
1062,2025-10-15 17:40,Paris,Sud,204,APP-4056,Trottinette,Humaine,37,5,9.05,12,1.5,0,23,272,2.78,Mobile,Sofia,20,Gratuit,femme,1
1063,2025-10-15 18:00,Paris,Centre,6,APP-1609,Trottinette,Electrique,13,31,2.79,11,2.7,1,24,275,4.95,Mobile,Nina,31,Gratuit,homme,3
1064,2025-10-15 18:20,Paris,Ouest,73,APP-6924,Trottinette,Humaine,16,27,0.74,16,2.1,1,25,236,5.39,Carte,Emma,53,Gratuit,femme,1
1065,2025-10-15 18:40,Paris,Est,226,APP-5949,Voiture,Electrique,52,31,8.52,13,2.3,1,25,262,5.46,Mobile,Hugo,27,Gratuit,homme,4
1066,2025-10-15 19:00,Paris,Centre,29,APP-4468,Trottinette,Humaine,18,45,1.75,17,2.2,0,23,249,2.39,Mobile,Emma,21,Gratuit,femme,2
1067,2025-10-15 19:20,Paris,Nord,179,APP-6095,Voiture,Humaine,48,53,3.43,10,3.2,1,30,311,5.63,Mobile,Leo,21,Gratuit,homme,2
1068,2025-10-15 19:40,Paris,Est,39,APP-9610,Bus,Humaine,38,57,8.29,9,2.2,1,24,297,3.78,Mobile,Marc,20,Gratuit,femme,2
1069,2025-10-15 20:00,Paris,Ouest,179,APP-9234,Voiture,Diesel,19,56,5.43,19,3.0,1,18,164,3.21,Mobile,Leo,21,Gratuit,homme,3
1070,2025-10-15 20:20,Paris,Ouest,123,APP-6586,Velo,Diesel,23,58,0.9,20,1.8,0,23,190,4.53,Carte,Lucas,25,Gratuit,femme,4
1071,2025-10-15 20:40,Paris,Sud,157,APP-9364,Bus,Electrique,3,6,5.39,19,2.2,0,16,156,3.92,Carte,Alice,33,Premium,homme,3
1072,2025-10-15 21:00,Paris,Centre,47,APP-1385,Bus,Diesel,58,37,3.99,5,2.3,1,21,158,4.43,Mobile,Alice,18,Gratuit,femme,3
1073,2025-10-15 21:20,Paris,Ouest,90,APP-3325,Bus,Humaine,19,32,8.86,3,2.0,1,19,101,2.72,Mobile,Leo,29,Premium,homme,1
1074,2025-10-15 21:40,Paris,Sud,157,APP-6095,Voiture,Diesel,22,46,10.69,17,2.1,1,20,191,3.79,Mobile,Alice,33,Premium,femme,3
1075,2025-10-15 22:00,Paris,Sud,208,APP-2278,Voiture,Electrique,46,33,0.31,10,2.5,1,20,150,2.1,Carte,Emma,22,Standard,homme,3
1076,2025-10-15 22:20,Paris,Nord,172,APP-6014,Trottinette,Humaine,32,41,9.49,19,3.0,1,20,159,2.02,Carte,Leo,25,Premium,femme,2
1077,2025-10-15 22:40,Paris,Sud,131,APP-2060,Velo,Diesel,23,48,1.74,18,1.5,1,22,176,2.61,Carte,Hugo,29,Gratuit,homme,1
1078,2025-10-15 23:00,Paris,Centre,189,APP-4857,Voiture,Humaine,34,17,11.99,9,1.8,1,23,176,4.12,Mobile,Leo,68,Gratuit,femme,1
1079,2025-10-15 23:20,Paris,Sud,249,APP-9706,Velo,Diesel,3,31,4.65,17,2.2,1,20,186,3.56,Mobile,Emma,25,Premium,homme,3
1080,2025-10-15 23:40,Paris,Ouest,222,APP-9682,Bus,Humaine,60,29,7.9,8,2.0,0,21,204,1.35,Mobile,Alice,31,Premium,femme,1
1081,2025-10-16 00:00,Paris,Ouest,31,APP-3593,Voiture,Electrique,2,28,9.88,15,2.3,0,17,137,5.59,Carte,Alice,22,Premium,homme,4
1082,2025-10-16 00:20,Paris,Est,172,APP-9411,Voiture,Diesel,17,56,4.79,9,1.9,0,23,170,2.81,Carte,Leo,25,Premium,femme,4
1083,2025-10-16 00:40,Paris,Centre,42,APP-5597,Bus,Diesel,52,59,11.48,17,1.8,1,19,126,1.81,Mobile,Marc,26,Gratuit,homme,2
1084,2025-10-16 01:00,Paris,Centre,192,APP-7431,Bus,Humaine,17,2,10.52,18,1.9,1,17,147,5.13,Mobile,Lucas,29,Premium,femme,1
1085,2025-10-16 01:20,Paris,Nord,70,APP-9502,Bus,Electrique,37,8,3.86,21,1.7,0,22,223,1.68,Mobile,Alice,22,Standard,homme,3
1086,2025-10-16 01:40,Paris,Centre,37,APP-3106,Voiture,Diesel,24,15,9.94,14,2.2,0,19,153,4.06,Mobile,Emma,43,Standard,femme,2
1087,2025-10-16 02:00,Paris,Est,149,APP-5763,Voiture,Humaine,28,32,3.63,18,1.6,0,20,177,3.79,Mobile,Emma,63,Standard,homme,1
